_type,url,date,content,renderedContent,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,user._type,user.username,user.id,user.displayname,user.description,user.rawDescription,user.descriptionUrls,user.verified,user.created,user.followersCount,user.friendsCount,user.statusesCount,user.favouritesCount,user.listedCount,user.mediaCount,user.location,user.protected,user.linkUrl,user.linkTcourl,user.profileImageUrl,user.profileBannerUrl,user.url,coordinates._type,coordinates.longitude,coordinates.latitude,place._type,place.fullName,place.name,place.type,place.country,place.countryCode,quotedTweet._type,quotedTweet.url,quotedTweet.date,quotedTweet.content,quotedTweet.renderedContent,quotedTweet.id,quotedTweet.user._type,quotedTweet.user.username,quotedTweet.user.id,quotedTweet.user.displayname,quotedTweet.user.description,quotedTweet.user.rawDescription,quotedTweet.user.descriptionUrls,quotedTweet.user.verified,quotedTweet.user.created,quotedTweet.user.followersCount,quotedTweet.user.friendsCount,quotedTweet.user.statusesCount,quotedTweet.user.favouritesCount,quotedTweet.user.listedCount,quotedTweet.user.mediaCount,quotedTweet.user.location,quotedTweet.user.protected,quotedTweet.user.linkUrl,quotedTweet.user.linkTcourl,quotedTweet.user.profileImageUrl,quotedTweet.user.profileBannerUrl,quotedTweet.user.url,quotedTweet.replyCount,quotedTweet.retweetCount,quotedTweet.likeCount,quotedTweet.quoteCount,quotedTweet.conversationId,quotedTweet.lang,quotedTweet.source,quotedTweet.sourceUrl,quotedTweet.sourceLabel,quotedTweet.outlinks,quotedTweet.tcooutlinks,quotedTweet.media,quotedTweet.retweetedTweet,quotedTweet.quotedTweet,quotedTweet.inReplyToTweetId,quotedTweet.inReplyToUser,quotedTweet.mentionedUsers,quotedTweet.coordinates,quotedTweet.place,quotedTweet.hashtags,quotedTweet.cashtags,inReplyToUser._type,inReplyToUser.username,inReplyToUser.id,inReplyToUser.displayname,inReplyToUser.description,inReplyToUser.rawDescription,inReplyToUser.descriptionUrls,inReplyToUser.verified,inReplyToUser.created,inReplyToUser.followersCount,inReplyToUser.friendsCount,inReplyToUser.statusesCount,inReplyToUser.favouritesCount,inReplyToUser.listedCount,inReplyToUser.mediaCount,inReplyToUser.location,inReplyToUser.protected,inReplyToUser.linkUrl,inReplyToUser.linkTcourl,inReplyToUser.profileImageUrl,inReplyToUser.profileBannerUrl,inReplyToUser.url
snscrape.modules.twitter.Tweet,https://twitter.com/adekkkk/status/1428677421608304641,2021-08-20T11:16:55+00:00,Yang di-Pertuan Agong: We don't want Muhidin 2.0 to be prime minister Malaysia - Sign the Petition! https://t.co/czbXozLXQY via @Change,Yang di-Pertuan Agong: We don't want Muhidin 2.0 to be prime minister Malaysia - Sign the Petition! chng.it/gRGc9h47 via @Change,1428677421608304641,0,0,1,0,1428677421608304641,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['http://chng.it/gRGc9h47'],['https://t.co/czbXozLXQY'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,adekkkk,297897242,/\,@weareSOG 🥁 // @P1NKCLOUDSUMMER 🎸 🎤 // @SOGProduction 🎹 🎼 🎛️,@weareSOG 🥁 // @P1NKCLOUDSUMMER 🎸 🎤 // @SOGProduction 🎹 🎼 🎛️,,False,2011-05-13T09:34:31+00:00,4442,306,83710,245,14,3618,リナ姫,False,https://www.sekumpulanoranggila.com/,https://t.co/yvd7NHCXSC,https://pbs.twimg.com/profile_images/1435717863453515776/bTOIu_P5_normal.jpg,https://pbs.twimg.com/profile_banners/297897242/1607264188,https://twitter.com/adekkkk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/BenGoh/status/1428669610019098636,2021-08-20T10:45:53+00:00,"Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/JFyDM8LnNC via @Change

:) come on jeffrey you can do it :(
sign here please
_________________","Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/dFPSSKwB via @Change

:) come on jeffrey you can do it :(
sign here please
_________________",1428669610019098636,0,0,2,0,1428669610019098636,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['http://chng.it/dFPSSKwB'],['https://t.co/JFyDM8LnNC'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,BenGoh,155560246,benjamin goh 🏴,bring it in for the real thing,bring it in for the real thing,,False,2010-06-14T13:35:57+00:00,559,269,53786,15299,0,739,#Lawan,False,http://twitch.tv/rockyazure,https://t.co/l0rrcUhOp1,https://pbs.twimg.com/profile_images/1389870657354145794/VyKVqBRE_normal.jpg,https://pbs.twimg.com/profile_banners/155560246/1608726466,https://twitter.com/BenGoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/AHBeng24265193/status/1428654984522985472,2021-08-20T09:47:46+00:00,"Keep on signing.. Dont give up! Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/AnPkWgZwAD via @Change
#NotMyPM #LAWAN","Keep on signing.. Dont give up! Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/m9YydYbV via @Change
#NotMyPM #LAWAN",1428654984522985472,0,0,0,0,1428654984522985472,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['http://chng.it/m9YydYbV'],['https://t.co/AnPkWgZwAD'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,"['NotMyPM', 'LAWAN']",,snscrape.modules.twitter.User,AHBeng24265193,1234158436922773504,AH Beng,We must do something. Cant just let it rotten as it is. 🏴🏴🏴,We must do something. Cant just let it rotten as it is. 🏴🏴🏴,,False,2020-03-01T16:48:10+00:00,1,32,94,367,0,2,,False,,,https://pbs.twimg.com/profile_images/1411300904892993536/xKx2pfAw_normal.jpg,,https://twitter.com/AHBeng24265193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/gishenz/status/1428649369834647555,2021-08-20T09:25:27+00:00,"What is the purpose of @Change ? People have been signing the petition,  No actions taken??  #PETITION #Malaysia - Sign the Petition #KerajaaanGagal","What is the purpose of @Change ? People have been signing the petition,  No actions taken??  #PETITION #Malaysia - Sign the Petition #KerajaaanGagal",1428649369834647555,0,0,0,0,1428649369834647555,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,"['PETITION', 'Malaysia', 'KerajaaanGagal']",,snscrape.modules.twitter.User,gishenz,412932199,Speedster96,23•Libra•Chemical-Gas Engineering•Slytherin 🐍•Potter Head.,23•Libra•Chemical-Gas Engineering•Slytherin 🐍•Potter Head.,,False,2011-11-15T09:06:09+00:00,175,128,4835,1461,0,93,Penang    ,False,,,https://pbs.twimg.com/profile_images/1393925314380636166/vtSDo6wb_normal.jpg,https://pbs.twimg.com/profile_banners/412932199/1455723599,https://twitter.com/gishenz,snscrape.modules.twitter.Coordinates,100.4799038,5.137897,snscrape.modules.twitter.Place,"Mukim 7, Pulau Pinang",Mukim 7,city,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/artsbyfyr/status/1428646529837846529,2021-08-20T09:14:10+00:00,"I just want a better Malaysia.

The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! https://t.co/5Y4A5rNbnm via @Change","I just want a better Malaysia.

The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! chng.it/6hdfHHwT via @Change",1428646529837846529,0,0,0,0,1428646529837846529,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['http://chng.it/6hdfHHwT'],['https://t.co/5Y4A5rNbnm'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,artsbyfyr,801733564349853696,fyr 🇵🇸 artblocc szn,I do arts and shitposts.,I do arts and shitposts.,,False,2016-11-24T10:25:52+00:00,685,670,12000,13493,5,1446,,False,https://linktr.ee/firdausabani,https://t.co/iZJDF1PdnX,https://pbs.twimg.com/profile_images/1396426699617669124/umq6JQar_normal.jpg,https://pbs.twimg.com/profile_banners/801733564349853696/1609403954,https://twitter.com/artsbyfyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/manic_lilacsky/status/1428643747714142209,2021-08-20T09:03:07+00:00,"The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! https://t.co/LHM8uTUsDt via @Change
Sure as hell a lot of people don’t want Ismail Sabri to be the next Prime Minister of Malaysia! Don’t want the double standard SOP again 😌😌😌","The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! chng.it/pq8WdRVg via @Change
Sure as hell a lot of people don’t want Ismail Sabri to be the next Prime Minister of Malaysia! Don’t want the double standard SOP again 😌😌😌",1428643747714142209,0,0,1,0,1428643747714142209,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://chng.it/pq8WdRVg'],['https://t.co/LHM8uTUsDt'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,manic_lilacsky,1319611004502700032,elisk 🕸🇲🇾,22 | eternal rest seeker ⚔️🩸,22 | eternal rest seeker ⚔️🩸,,False,2020-10-23T12:06:06+00:00,93,489,1143,1983,1,25,she/her,False,https://youtu.be/2HMCvRGraMw,https://t.co/RR8Jr0wcgk,https://pbs.twimg.com/profile_images/1384882571926855687/9Qg6LFaK_normal.jpg,https://pbs.twimg.com/profile_banners/1319611004502700032/1603460642,https://twitter.com/manic_lilacsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/munirahjafri59/status/1428642421194199043,2021-08-20T08:57:50+00:00,The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! https://t.co/6tvi8RCr8Z via @Change LETS GO GUYS!!,The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! chng.it/8q2FSQb4 via @Change LETS GO GUYS!!,1428642421194199043,0,0,1,0,1428642421194199043,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://chng.it/8q2FSQb4'],['https://t.co/6tvi8RCr8Z'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,munirahjafri59,1068795235428294656,mun.jaf,완벽하지 않은 사람 ~♡~,완벽하지 않은 사람 ~♡~,,False,2018-12-01T09:13:36+00:00,65,30,127,1760,0,3,mana yang aku suka ,False,,,https://pbs.twimg.com/profile_images/1428642970018877446/Hy2qJsMj_normal.jpg,https://pbs.twimg.com/profile_banners/1068795235428294656/1577462799,https://twitter.com/munirahjafri59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/kopihigh/status/1428642029605580810,2021-08-20T08:56:17+00:00,"Sign jelah mampu. Buat lebih-lebih kang kena angkut.

Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/43fClXwX5i via @Change","Sign jelah mampu. Buat lebih-lebih kang kena angkut.

Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/rmyFqhFn via @Change",1428642029605580810,0,0,0,0,1428642029605580810,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://chng.it/rmyFqhFn'],['https://t.co/43fClXwX5i'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,kopihigh,76867022,𝐃𝐄𝐖𝐈 🏴,I speak my mind. Follow at your own risk. #YNWA,I speak my mind. Follow at your own risk. #YNWA,,False,2009-09-24T05:43:04+00:00,684,268,87808,5576,4,1819,Under your bed,False,,,https://pbs.twimg.com/profile_images/1434180492560011272/vck8iUEc_normal.jpg,https://pbs.twimg.com/profile_banners/76867022/1629949473,https://twitter.com/kopihigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Sai_nadNeko/status/1428641720783179783,2021-08-20T08:55:03+00:00,"I dont do these often. But seeing malaysia now, desperate times calls for desperate measures.

The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! https://t.co/L4XMfueLrQ","I dont do these often. But seeing malaysia now, desperate times calls for desperate measures.

The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! chng.it/4sYD8Wcx",1428641720783179783,0,0,7,1,1428641720783179783,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['http://chng.it/4sYD8Wcx'],['https://t.co/L4XMfueLrQ'],,,,,,,,,,,snscrape.modules.twitter.User,Sai_nadNeko,4863487818,saineko,"acc only created to fangirl bangtan #BTS #방탄소년단 MY🇲🇾ARMY.3기.4기.5기.6기.7기.8기

BTS/Oh My Girl/Mamamoo/LeeHi(이하이) /Jeong Sewoon(정세운)/AkMu/Day6/EXID/T-ara/TXT","acc only created to fangirl bangtan #BTS #방탄소년단 MY🇲🇾ARMY.3기.4기.5기.6기.7기.8기

BTS/Oh My Girl/Mamamoo/LeeHi(이하이) /Jeong Sewoon(정세운)/AkMu/Day6/EXID/T-ara/TXT",,False,2016-02-05T09:09:33+00:00,67,338,4696,47329,2,129,,False,https://shopee.com.my/sainekk?smtt=0.0.9,https://t.co/pVrIghzH97,https://pbs.twimg.com/profile_images/826814140480053249/R39e4Em__normal.jpg,https://pbs.twimg.com/profile_banners/4863487818/1485963207,https://twitter.com/Sai_nadNeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/toxxxic7/status/1428639811942813701,2021-08-20T08:47:28+00:00,"COME ON MALAYSIA! 
Let’s put a stop to an un-ending political tyranny. 
The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! https://t.co/IBOUqp9yFq via @Change","COME ON MALAYSIA! 
Let’s put a stop to an un-ending political tyranny. 
The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! chng.it/mKM7b842 via @Change",1428639811942813701,0,0,0,0,1428639811942813701,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['http://chng.it/mKM7b842'],['https://t.co/IBOUqp9yFq'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,toxxxic7,851577781292998657,Rebecca,"#loveisnottourismMY
Freedom fighter
#420","#loveisnottourismMY
Freedom fighter
#420",,False,2017-04-10T23:28:59+00:00,4,65,755,114,1,4,,False,,,https://pbs.twimg.com/profile_images/1296326299753967616/BpPWpO9u_normal.jpg,,https://twitter.com/toxxxic7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/lqmnraof/status/1428636774507585542,2021-08-20T08:35:24+00:00,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/ZU9Jga34Eb via @Change you hear that you asshole? @IsmailSabri60,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/wgGn4ggZ via @Change you hear that you asshole? @IsmailSabri60,1428636774507585542,0,0,0,0,1428636774507585542,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://chng.it/wgGn4ggZ'],['https://t.co/ZU9Jga34Eb'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'IsmailSabri60', 'id': 150566521, 'displayname': 'Ismail Sabri', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/IsmailSabri60'}]",,,,,snscrape.modules.twitter.User,lqmnraof,1845928585,Luqman,Afc & BTS,Afc & BTS,,False,2013-09-09T13:31:12+00:00,1219,1284,50566,13598,13,184,Emirates Stadium ,False,,,https://pbs.twimg.com/profile_images/1299775515876753408/dlaLcZwf_normal.jpg,https://pbs.twimg.com/profile_banners/1845928585/1438969217,https://twitter.com/lqmnraof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
